;Factor_1;Factor_2;Factor_3;Factor_6;pH;sulphates;white
1414;7.7649;1.0985898;75656.009;11.249150000000002;3.14;0.35;1
1415;7.14888;1.298304;1657.9444200000003;9.233970000000001;3.01;0.42;1
1416;7.7649;1.0985898;75656.009;11.249150000000002;3.14;0.35;1
1417;7.56808;1.3514592;80468.6064;11.750440000000001;3.14;0.38;1
1418;8.309960000000002;1.2835746000000001;228964.428;9.21104;2.99;0.54;1
1419;6.8779200000000005;2.60406;73683.456;9.17056;3.0;0.81;1
1420;6.24393;0.7668107999999999;3829.6104;12.09142;3.38;0.42;1
1421;8.23692;0.8465600000000001;18945.4122;12.10728;3.25;0.42;1
1422;7.036099999999999;1.0315008;16182.633600000001;12.0902;3.31;0.41;1
1423;7.857340000000001;0.3440976;16072.2387;10.54276;3.24;0.42;1
1424;8.4388;0.8051200000000001;13266.984960000002;12.31072;3.28;0.4;1
1425;6.36544;0.5593056;47564.159040000006;10.74168;3.56;0.44;1
1426;7.33858;0.6467999999999999;3213.1079999999997;11.10704;3.23;0.47;1
1427;8.231940000000002;0.6504897;1793.5711199999998;10.9098;3.06;0.46;1
1428;7.9408;1.0092235999999999;62740.85635999999;12.60602;3.16;0.27;1
1429;6.9517;1.0614560000000002;2460.5045600000003;10.12962;3.46;0.53;1
1430;6.85308;0.5764752000000001;55246.55136;11.4218;3.2;0.27;1
1431;7.031129999999999;0.3528;8556.192;12.18069;3.13;0.39;1
1432;6.4532;0.15897599999999998;1429.632;9.72944;3.19;0.39;1
1433;7.14888;1.298304;1657.9444200000003;9.233970000000001;3.01;0.42;1
1434;7.56808;1.3514592;80468.6064;11.750440000000001;3.14;0.38;1
1435;7.7649;1.0985898;75656.009;11.249150000000002;3.14;0.35;1
1436;7.73058;0.2568384;385.33968000000004;11.298540000000001;3.15;0.28;1
1437;6.9566;0.476672;29270.192640000005;10.73304;3.21;0.48;1
1438;6.85998;0.2907;3954.9276000000004;9.4449;2.99;0.48;1
1439;7.1604;0.29008;3444.1524000000004;10.1439;3.46;0.44;1
1440;7.07302;2.1458079999999997;63788.6784;10.659339999999998;3.22;0.36;1
1441;7.539199999999999;0.509184;1238.016;10.713600000000001;3.05;0.29;1
1442;7.8423300000000005;0.3693888;28316.370419999996;11.41605;2.99;0.28;1
1443;7.65996;0.5444095999999999;4934.2080000000005;10.644359999999999;3.32;0.49;1
1444;7.1604;0.29008;3444.1524000000004;10.1439;3.46;0.44;1
1445;6.561719999999999;0.35712;5449.0113599999995;10.041419999999999;3.37;0.6;1
1446;6.66784;0.6743967999999999;25458.808319999996;10.35008;3.62;0.81;1
1447;6.85998;0.2907;3954.9276000000004;9.4449;2.99;0.48;1
1448;7.468500000000001;0.5454335999999999;4910.48896;9.06178;3.14;0.5;1
1449;7.339320000000001;0.5877648000000001;3749.004;10.51308;2.98;0.39;1
1450;6.15784;0.1237005;774.99396;9.33608;3.3;0.7;1
1451;6.70268;1.6883100000000002;144316.10335999998;9.80392;3.51;0.45;1
1452;6.4818;1.8962944000000004;202018.36032000004;9.4734;3.18;0.54;1
1453;7.898420000000001;0.8192096000000001;173538.68532;9.29814;2.99;0.41;1
1454;5.55408;0.31818149999999995;3574.0504800000003;10.21554;3.55;0.45;1
1455;7.4385;0.294686;1000.5278400000001;11.00898;3.06;0.62;1
1456;7.9712;1.271256;82759.38976;9.963999999999999;3.14;0.48;1
1457;7.9488;0.9896040000000002;62775.648;12.221280000000002;3.13;0.38;1
1458;7.64687;1.052667;67107.54078;12.31444;3.14;0.38;1
1459;7.55288;0.8398109999999999;84576.3552;12.223740000000001;3.13;0.38;1
1460;6.65578;0.35979839999999996;406.49928;10.33136;3.41;0.32;1
1461;6.732;0.7334712;5239.08;11.979;3.13;0.48;1
1462;7.63378;0.4664897999999999;3529.7805599999997;12.3925;3.16;0.42;1
1463;6.63568;0.8157959999999999;4513.2528;12.8752;3.22;0.6;1
1464;7.355600000000001;0.368676;31726.094400000005;10.934000000000001;2.99;0.32;1
1465;8.24854;0.66248;9707.637159999998;10.03738;3.05;0.37;1
1466;6.5557799999999995;0.296208;2451.8617199999994;9.138359999999999;3.13;0.36;1
1467;6.738119999999999;0.41783039999999994;13565.024639999998;12.485339999999999;3.27;0.34;1
1468;6.9594;0.7132859999999999;38482.698240000005;12.12924;3.26;0.38;1
1469;9.1494;0.4701059999999999;7563.172500000001;9.746100000000002;3.04;0.49;1
1470;8.06274;1.02459;84295.9467;10.949399999999999;3.1;0.52;1
1471;7.7688;1.3544960000000004;70516.8;9.96;3.22;0.64;1
1472;6.79388;1.0495799999999997;123139.075;9.79118;3.55;0.44;1
1473;7.8447000000000005;0.7479359999999999;3431.808;10.4265;3.16;0.47;1
1474;7.9536;0.780129;2594.862;9.942;3.23;0.48;1
1475;8.74192;0.9006984000000001;6008.0832;11.126079999999998;3.02;0.51;1
1476;7.25547;0.4911368;36305.57676;10.9329;2.99;0.32;1
1477;7.25401;0.5380298;76025.20464000001;11.129439999999999;3.01;0.28;1
1478;7.355600000000001;0.368676;31726.094400000005;10.934000000000001;2.99;0.32;1
1479;7.24598;0.4028388;5966.717120000001;10.4223;3.14;0.77;1
1480;8.15982;0.6142444;77971.25951999999;10.54806;3.02;0.33;1
1481;8.160639999999999;0.7284143999999999;78448.43136;10.549119999999998;3.02;0.33;1
1482;8.345400000000001;0.3747275000000001;16196.037;11.922;3.04;0.34;1
1483;8.24854;0.66248;9707.637159999998;10.03738;3.05;0.37;1
1484;8.24937;0.621908;10722.391979999999;10.03839;3.05;0.37;1
1485;6.5557799999999995;0.296208;2451.8617199999994;9.138359999999999;3.13;0.36;1
1486;6.84963;0.6918996;3418.8588;10.9197;3.25;0.63;1
1487;7.984;0.9971500000000001;51511.77;9.98;3.34;0.49;1
1488;6.59802;0.6828444;117540.42729;8.69739;3.28;0.39;1
1489;7.18632;1.1532456000000002;91475.865;8.68347;3.04;0.44;1
1490;14.0864;0.7636356000000001;5617.497600000001;11.011199999999999;3.15;0.54;1
1491;7.86366;1.2039300000000002;71740.4688;10.949399999999999;3.04;0.55;1
1492;7.340800000000001;0.7636356000000001;5617.497600000001;11.011199999999999;3.15;0.54;1
1493;6.59802;0.6828444;117540.42729;8.69739;3.28;0.39;1
1494;7.18632;1.1532456000000002;91475.865;8.68347;3.04;0.44;1
1495;8.05383;0.9463860000000001;36435.52692;11.136159999999999;3.1;0.3;1
1496;7.45575;1.1541607000000003;97588.11293;11.03451;3.14;0.3;1
1497;7.25328;0.3816904;17010.432;10.73088;3.24;0.54;1
1498;7.09716;1.0315008;120758.07744;8.996400000000001;3.38;0.67;1
1499;8.4422;0.277977;3089.8451999999997;10.22996;3.03;0.4;1
1500;8.834140000000001;0.0428064;142.9344;9.826740000000001;2.91;0.32;1
1501;8.04816;0.8122240000000001;4705.689600000001;9.936;3.13;0.41;1
1502;5.952;0.3002132;2733.9519999999998;9.7216;3.21;0.42;1
1503;7.25328;0.3816904;17010.432;10.73088;3.24;0.54;1
1504;7.09716;1.0315008;120758.07744;8.996400000000001;3.38;0.67;1
1505;7.0503;0.3172368;1981.2336000000003;9.036299999999999;3.16;0.32;1
1506;7.14528;0.30168320000000004;3622.65696;10.51944;3.23;0.57;1
1507;7.24744;0.2580732;3027.2457600000002;10.52368;3.2;0.72;1
1508;8.834140000000001;0.0428064;142.9344;9.826740000000001;2.91;0.32;1
1509;7.86208;0.4379424;25958.00064;10.549119999999998;3.18;0.47;1
1510;6.663150000000001;0.7536984;25520.859;9.845550000000001;3.13;0.45;1
1511;6.663150000000001;0.7896839999999999;27152.2368;9.845550000000001;3.12;0.45;1
1512;7.031129999999999;0.22032000000000002;5818.2105599999995;12.67584;3.34;0.59;1
1513;8.4422;0.277977;3089.8451999999997;10.22996;3.03;0.4;1
1514;7.86287;0.7062174;29252.26512;10.55018;3.18;0.48;1
1515;7.23576;0.5943504;11932.46208;12.48912;3.32;0.44;1
1516;6.87378;1.307124;29527.368;10.9582;3.43;0.63;1
1517;7.872350000000001;1.8900671999999996;42882.9824;11.1608;3.29;0.6;1
1518;6.85308;0.5569536;6688.208799999999;10.627239999999999;3.45;0.57;1
1519;7.57492;0.7384104;81629.73;9.56832;3.08;0.58;1
1520;7.86287;0.7062174;29252.26512;10.55018;3.18;0.48;1
1521;6.17706;1.0903725;8799.321600000001;8.9667;3.27;0.57;1
1522;8.729600000000001;0.345744;777.728;10.416;2.96;0.33;1
1523;7.7298;1.142856;9183.0024;12.684800000000001;3.29;0.52;1
1524;9.06178;0.9066176000000001;2230.592;10.05758;3.15;0.46;1
1525;7.029;0.5667732000000001;4864.86;12.078;3.3;0.33;1
1526;7.7298;1.142856;9183.0024;12.684800000000001;3.29;0.52;1
1527;9.06178;0.9066176000000001;2230.592;10.05758;3.15;0.46;1
1528;8.4473;0.4792788000000001;11801.8719;10.03738;3.14;0.51;1
1529;7.59696;0.6410376000000001;102627.33264000001;9.19632;3.06;0.41;1
1530;7.4595;0.5632550000000001;3741.685200000001;9.846540000000001;3.33;0.44;1
1531;7.38076;1.51998;75342.00016;9.674779999999998;3.52;0.58;1
1532;6.663150000000001;1.324452;27323.8875;9.845550000000001;3.21;0.46;1
1533;6.56436;1.447218;26188.215839999997;9.846540000000001;3.21;0.45;1
1534;7.38076;1.51998;75342.00016;9.674779999999998;3.52;0.58;1
1535;6.870330000000001;1.1409551999999998;58547.16;10.25571;3.54;0.5;1
1536;7.74618;0.6650280000000001;7499.493960000001;10.22893;3.16;0.35;1
1537;8.45495;0.4318272;21743.346240000003;10.44435;2.88;0.34;1
1538;6.768039999999999;1.2134668;26519.56944;10.45065;3.63;0.76;1
1539;6.15722;0.48951;2057.7032;9.732380000000001;3.32;0.44;1
1540;7.06166;2.00704;3895.6492800000005;10.54276;3.31;0.58;1
1541;6.3859200000000005;1.0293695999999999;107719.29504000001;10.07778;3.58;0.68;1
1542;7.59164;1.7987998;127829.23300000001;8.9901;3.22;0.53;1
1543;9.80392;0.8315006;23833.329520000003;9.5038;3.18;0.45;1
1544;8.9442;0.48157199999999994;19233.60768;11.428700000000001;2.94;0.32;1
1545;8.34456;0.4953312;36520.562880000005;11.82146;3.03;0.33;1
1546;6.3859200000000005;1.0293695999999999;107719.29504000001;10.07778;3.58;0.68;1
1547;6.371840000000001;1.7399249999999997;84397.41024;9.15952;3.21;0.42;1
1548;7.28686;1.4285700000000001;102280.563;8.684339999999999;3.02;0.4;1
1549;9.25164;0.9378306000000001;6463.613520000001;9.74904;3.11;0.46;1
1550;6.371840000000001;1.7399249999999997;84397.41024;9.15952;3.21;0.42;1
1551;7.28686;1.4285700000000001;102280.563;8.684339999999999;3.02;0.4;1
1552;6.9482;0.8775216000000001;4904.4366;11.11712;3.35;0.48;1
1553;7.8289;0.47863199999999995;5886.54;12.189300000000001;3.08;0.82;1
1554;6.364800000000001;0.3976056;50211.90720000001;10.3428;3.34;0.44;1
1555;6.74288;0.8107217999999999;3302.0280000000002;10.61012;3.13;0.41;1
1556;8.559579999999999;0.21238559999999998;4119.64623;10.45065;3.13;0.59;1
1557;6.9566;0.9083031999999999;19003.04608;9.34172;2.95;0.4;1
1558;6.371840000000001;1.2536748;79350.71384;9.15952;3.24;0.43;1
1559;6.53796;0.022814;18273.00384;11.78814;3.15;0.3;1
1560;6.371840000000001;1.2536748;79350.71384;9.15952;3.24;0.43;1
1561;6.25716;3.299097599999999;3604.1241599999994;9.83268;3.27;0.39;1
1562;6.64238;2.5383666;2982.1312;11.30196;3.11;0.5;1
1563;6.9566;0.9083031999999999;19003.04608;9.34172;2.95;0.4;1
1564;8.1672;1.7089827999999998;97727.52;10.6572;3.08;0.52;1
1565;5.54736;0.2450448;9679.44978;12.58062;3.28;0.36;1
1566;5.533639999999999;0.1773168;995.06705;13.340024999999999;3.32;0.5;1
1567;6.66114;0.0269616;14873.629679999998;9.4449;3.24;0.35;1
1568;7.031129999999999;0.46067840000000004;7631.84598;12.77487;3.37;0.42;1
1569;7.4295;0.5298272;8076.55992;12.3825;3.07;0.46;1
1570;5.7623;0.43943200000000004;25275.434800000003;9.43825;3.34;0.38;1
1571;8.07408;0.9972479999999999;114705.36448000002;9.968;3.09;0.46;1
1572;7.4295;0.5298272;8076.55992;12.3825;3.07;0.46;1
1573;8.15162;0.5096;9821.708;10.04041;3.12;0.34;1
1574;7.73682;0.29926260000000005;7732.0588800000005;11.20847;3.03;0.32;1
1575;7.9424;0.28812000000000004;7505.568;10.52368;3.26;0.4;1
1576;7.9664;0.6515285;61050.5064;10.75464;3.14;0.34;1
1577;7.449;0.612598;9344.025599999999;10.627239999999999;3.4;0.47;1
1578;6.870330000000001;1.544382;91337.35326;8.9613;3.09;0.4;1
1579;6.16094;0.9109100000000001;3865.0955200000003;9.14204;3.22;0.52;1
1580;6.38848;1.9825154999999999;170982.37674;8.4847;3.14;0.48;1
1581;6.15536;0.40015359999999994;23636.5824;11.21864;3.41;0.36;1
1582;7.73682;0.29926260000000005;7732.0588800000005;11.20847;3.03;0.32;1
1583;8.860840000000001;1.02704;3547.5219200000006;9.358640000000001;3.13;0.34;1
1584;6.47205;1.6396379999999997;20731.27056;8.66259;3.11;0.37;1
1585;6.9677999999999995;0.42902440000000003;15245.94456;9.35676;3.36;0.36;1
1586;8.937;0.42557969999999995;5983.818;10.4265;3.09;0.51;1
1587;6.37056;0.7589218000000002;37949.42592;9.65538;3.38;0.53;1
1588;8.9883;1.009008;105318.90720000002;10.18674;3.31;0.44;1
1589;8.860840000000001;1.02704;3547.5219200000006;9.358640000000001;3.13;0.34;1
1590;8.14096;0.603288;5253.8976;11.4172;3.19;0.35;1
1591;7.76178;0.165816;15768.951660000002;9.552959999999999;2.94;0.31;1
1592;6.8517;0.38477999999999996;1297.6524000000002;11.3202;3.23;0.7;1
1593;8.14096;0.603288;5253.8976;11.4172;3.19;0.35;1
1594;7.04746;0.6243972;20052.5052;12.10972;3.41;0.58;1
1595;7.354120000000001;0.37891700000000006;10986.459;10.9318;3.2;0.38;1
1596;8.300830000000001;1.34064;191539.152;9.20092;3.03;0.52;1
1597;7.44975;0.4568760000000001;4205.23488;10.131659999999998;3.26;0.45;1
1598;7.76256;1.5383206999999997;30101.8144;9.952;3.21;0.33;1
1599;8.046539999999998;0.39513600000000004;8201.5104;9.635979999999998;3.13;0.48;1
1600;7.590879999999999;12.109173999999998;119975.856;9.18896;2.96;0.51;1
1601;7.8447000000000005;0.475398;10301.382;10.4265;3.1;0.39;1
1602;7.76256;1.5383206999999997;30101.8144;9.952;3.21;0.33;1
1603;6.366720000000001;0.8790012;47317.662000000004;10.04748;3.27;0.52;1
1604;7.29854;0.7235731999999999;104164.163;9.09818;3.42;0.36;1
1605;8.076509999999999;1.037232;88303.17599999999;10.17042;3.09;0.57;1
1606;7.29854;0.7235731999999999;104164.163;9.09818;3.42;0.36;1
1607;7.4715;0.8410752;69763.886;10.4601;3.17;0.59;1
1608;6.366720000000001;0.8790012;47317.662000000004;10.04748;3.27;0.52;1
1609;7.7219999999999995;0.3667356;2352.24;11.979;3.05;0.28;1
1610;7.05882;0.6615;4931.232;10.140839999999999;3.4;0.59;1
1611;6.875850000000001;1.2266072000000001;10322.145600000002;9.3671;3.65;0.52;1
1612;7.533119999999999;0.8755516000000002;13848.203880000001;12.68736;3.08;0.67;1
1613;6.3859200000000005;4.936747199999999;128127.09888000002;8.9802;3.12;0.58;1
1614;8.14096;0.7377832;3397.3616;10.821520000000001;3.24;0.36;1
1615;6.57096;2.1566272000000004;25756.570239999997;8.9604;3.11;0.38;1
1616;7.7500800000000005;0.8961904;4952.30112;10.13472;3.09;0.59;1
1617;5.75882;0.345744;2247.7270200000003;9.13468;3.19;0.48;1
1618;7.77348;1.90512;42816.327840000005;11.26158;3.26;0.58;1
1619;6.576239999999999;1.6709000000000003;87770.88320000001;8.768320000000001;3.12;0.45;1
1620;6.5736;1.69330525;88203.4692;9.2628;3.16;0.4;1
1621;6.57294;1.4067459;104510.94108;9.361460000000001;3.17;0.45;1
1622;6.66918;1.1436698;85212.41148000001;10.25262;3.23;0.4;1
1623;6.64238;0.5513382;4746.8232;10.70712;2.92;0.42;1
1624;8.10324;1.3450584000000003;87260.49024;9.003599999999999;3.27;0.58;1
1625;6.44215;0.19740240000000003;5423.2991999999995;11.39765;3.41;0.51;1
1626;7.75164;0.8373120000000001;667.8336;10.73304;3.25;0.43;1
1627;8.73576;0.9335040000000002;24739.67232;11.71386;2.95;0.51;1
1628;7.83838;0.1411344;1714.5216;10.418099999999999;3.12;0.38;1
1629;7.04604;0.5258592000000001;1476.6912;9.82476;3.14;0.44;1
1630;7.77114;0.31795199999999996;35245.1088;9.76374;3.2;0.56;1
1631;6.9552000000000005;0.25577999999999995;15170.7816;11.32704;3.4;0.42;1
1632;6.567659999999999;1.8686304000000002;32900.394239999994;9.254430000000001;3.2;0.38;1
1633;6.567659999999999;1.8691047;30088.34115;9.254430000000001;3.2;0.38;1
1634;6.7694;0.5517424;136584.98920000004;10.25365;3.3;0.44;1
1635;6.17582;0.9096192;127628.3008;8.86529;3.17;0.47;1
1636;6.9552000000000005;0.25577999999999995;15170.7816;11.32704;3.4;0.42;1
1637;7.2416;0.42481920000000006;16713.216;11.011199999999999;3.11;0.35;1
1638;6.16528;0.45899999999999996;46860.105599999995;10.341759999999999;3.36;0.45;1
1639;6.36416;0.27846;11936.97648;10.043439999999999;3.33;0.43;1
1640;7.606079999999999;1.1574144000000002;159185.04624;9.0072;3.22;0.55;1
1641;6.276059999999999;0.906936;103485.256;11.85478;3.74;0.55;1
1642;7.189920000000001;0.7892500000000001;162132.696;8.987400000000001;3.12;0.38;1
1643;7.189920000000001;0.7892500000000001;162132.696;8.987400000000001;3.12;0.38;1
1644;7.3;0.819819;144451.12500000003;9.1;3.06;0.44;1
1645;7.189920000000001;0.7892500000000001;162132.696;8.987400000000001;3.12;0.38;1
1646;7.38668;0.6646458000000001;57931.13592;9.982;3.46;0.72;1
1647;7.3;0.819819;144451.12500000003;9.1;3.06;0.44;1
1648;6.665830000000001;0.5756399999999999;39471.46362;9.35206;3.55;0.63;1
1649;7.03965;0.16728;4439.1438;11.3031;3.27;0.55;1
1650;8.9559;1.1287500000000001;1828.49625;9.65247;3.11;0.45;1
1651;7.189920000000001;0.7892500000000001;162132.696;8.987400000000001;3.12;0.38;1
1652;6.9489;0.61344;36410.84622000001;11.71386;3.28;0.49;1
1653;6.66985;0.5540832000000001;91537.41960000001;10.1541;3.25;0.41;1
1654;7.66304;0.34559999999999996;9822.624;9.15584;3.37;0.42;1
1655;7.14816;0.32931360000000004;13760.208;10.9208;3.25;0.4;1
1656;8.4847;0.8974079999999999;132817.4974;9.982;3.08;0.31;1
1657;6.84066;0.38988;14692.547999999999;12.09508;3.32;0.37;1
1658;6.9489;0.61344;36410.84622000001;11.71386;3.28;0.49;1
1659;6.24834;0.5673849999999999;13364.505000000001;11.50488;3.38;0.43;1
1660;6.6624799999999995;0.405834;5414.508;10.142879999999998;3.44;0.61;1
1661;7.87551;0.7166016;98970.63696;10.268070000000002;3.14;0.46;1
1662;6.470750000000001;0.2690172;2859.8724;8.5613;3.25;0.35;1
1663;6.66918;1.2138588;25972.77312;9.55584;3.16;0.44;1
1664;6.66985;1.0983671999999998;23573.440000000002;9.5568;3.16;0.45;1
1665;6.547859999999999;0.3444875;6047.8416;11.21073;3.41;0.47;1
1666;6.35776;0.3150048;8889.936599999999;9.83466;3.41;0.55;1
1667;6.79864;0.7558095999999999;145605.27312;9.59808;3.45;0.4;1
1668;6.9622;1.3022646;6805.5505;10.54276;3.36;0.6;1
1669;6.78912;0.6534;122204.15999999999;9.784320000000001;3.44;0.39;1
1670;8.03844;0.15951359999999998;1063.8528;10.4202;3.08;0.47;1
1671;6.9573;0.2664;22553.5788;10.73412;3.24;0.51;1
1672;7.8605;0.7231428;13283.25;9.95;3.22;0.51;1
1673;6.57162;0.7366032;19310.20752;10.05657;3.3;0.49;1
1674;6.768039999999999;1.0272960000000002;26670.0588;9.35582;3.07;0.48;1
1675;6.4428;0.362304;10092.79488;11.3988;3.32;0.59;1
1676;6.9573;0.32341679999999995;18677.3688;10.73412;3.26;0.5;1
1677;6.74628;0.5398272000000001;4015.0287;9.82179;3.1;0.43;1
1678;9.25722;0.5874;8433.825120000001;8.958599999999999;3.16;0.43;1
1679;5.761139999999999;0.1842507;2960.82864;9.33702;3.38;0.31;1
1680;7.55516;0.6177600000000002;13957.164;10.73628;3.46;0.44;1
1681;8.158999999999999;0.71136;12250.440000000002;10.8455;3.5;0.45;1
1682;6.4428;0.362304;10092.79488;11.3988;3.32;0.59;1
1683;6.9615;0.26644799999999996;18805.995000000003;10.442250000000001;3.47;0.42;1
1684;6.86688;0.3638272;38271.411199999995;9.25536;3.29;0.37;1
1685;6.9468;0.31660800000000006;17250.29376;11.71032;3.23;0.44;1
1686;7.58936;1.867932;208739.35520000002;9.986;3.48;0.36;1
1687;6.768039999999999;1.0272960000000002;26670.0588;9.35582;3.07;0.48;1
1688;7.45425;0.3606768;41353.1973;11.33046;3.2;0.68;1
1689;9.13468;0.21176100000000003;4325.0724;10.32616;2.94;0.3;1
1690;8.68956;1.7031960000000002;185580.23616000003;9.4886;3.36;0.37;1
1691;6.53796;0.0750138;13194.792000000001;11.78814;3.14;0.32;1
1692;8.030339999999999;0.46899899999999994;6572.68458;11.004539999999999;2.99;0.45;1
1693;6.88482;0.50616;88604.64;9.57888;3.39;0.38;1
1694;7.9424;0.8612352000000001;45522.65983999999;11.9136;3.29;0.47;1
1695;6.06828;0.2736448;4810.8528;8.65476;3.14;0.42;1
1696;6.88482;0.50616;88604.64;9.57888;3.39;0.38;1
1697;7.4595;0.310878;3435.5473200000006;9.946;3.24;0.44;1
1698;8.32272;0.148016;228.8748;11.29512;2.91;0.32;1
1699;6.56964;1.591185;22321.844999999998;9.55584;3.14;0.45;1
1700;7.62762;0.8779520000000001;8431.9872;12.77874;3.18;0.32;1
1701;6.281415;0.318435;99149.24433;9.671384999999999;3.14;0.35;1
1702;8.28506;0.766584;55669.614;9.28326;3.23;0.51;1
1703;6.55512;2.3080288;7726.30144;9.03812;3.1;0.3;1
1704;6.08597;1.3295156000000001;131073.8352;8.58022;3.16;0.48;1
1705;7.455000000000001;0.27753;13698.115200000002;9.840600000000002;3.14;0.42;1
1706;8.28506;0.766584;55669.614;9.28326;3.23;0.51;1
1707;7.9432;0.2908224;2430.6192;10.822610000000001;3.28;0.42;1
1708;6.05364;0.347004;9043.244999999999;10.12248;3.2;0.43;1
1709;7.374840000000001;0.42282;79351.68384000001;9.667019999999999;3.11;0.57;1
1710;6.64707;0.31530240000000004;15179.13;11.309940000000001;3.38;0.51;1
1711;6.07987;0.9946530000000001;128000.49981000002;9.46865;3.24;0.54;1
1712;7.35116;0.3972675;8432.17788;10.132679999999999;3.42;0.54;1
1713;6.34496;0.17498880000000003;6693.734520000001;11.004539999999999;3.31;0.43;1
1714;6.281415;0.318435;99149.24433;9.671384999999999;3.14;0.35;1
1715;6.67387;0.7226549999999999;86923.6704;9.26373;3.22;0.43;1
1716;6.877230000000001;0.8030679999999999;103202.30479999998;8.77096;3.17;0.44;1
1717;9.52896;0.1184232;757.55232;10.521560000000001;2.8;0.46;1
1718;6.57393;1.277696;157229.28144;9.263265;3.17;0.44;1
1719;6.36384;0.4044264;65115.80523;10.14237;3.31;0.35;1
1720;7.9584;0.45830400000000004;21796.86384;10.14696;3.16;0.51;1
1721;6.346240000000001;0.16643340000000004;2915.304;10.9076;3.46;0.42;1
1722;7.2781;0.261072;21908.4768;9.5712;3.4;0.5;1
1723;6.67387;0.7226549999999999;86923.6704;9.26373;3.22;0.43;1
1724;6.877230000000001;0.8030679999999999;103202.30479999998;8.77096;3.17;0.44;1
1725;6.57426;0.9389952000000001;89769.32888;8.76568;3.17;0.45;1
1726;7.366700000000001;0.6426816;15146.532500000001;8.859950000000001;3.28;0.69;1
1727;6.54852;0.1790208;11601.59616;9.922;3.17;0.38;1
1728;7.63686;0.5649168000000001;15022.794600000001;12.09996;3.16;0.56;1
1729;7.7649;1.0828506;58866.60285;10.850950000000001;3.04;0.42;1
1730;6.46165;0.2705508;7849.4136;9.44395;3.34;0.72;1
1731;7.7649;1.092208;53868.496;10.850950000000001;3.04;0.43;1
1732;7.7649;1.0828506;58866.60285;10.850950000000001;3.04;0.42;1
